0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.78805363,-0.9918171,-0.00892172,0.75529623,1.1311288,-1.0142908,-0.38521188,-1.8806491,-1.4807541,1.3349954,1.4418921,1.3628935,-1.3978875,1.1591282,2.091619,-0.23345968,-0.7098036,-0.30162755,1.7267668,0.41115668,0.85904145,1.709135,-0.66688323,0.4181119,0.6875931,-0.99606204,0.40301627,0.61872125,1.3335496,1.9189457
-1.5031848,-0.54649156,3.2573292,2.6344602,0.6527195,-1.47079,2.7817104,-2.2317498,-2.948355,-0.5555084,1.4644744,1.9616151,-2.9397016,2.1423492,1.775334,2.5626209,0.93445504,-0.87640053,0.8752223,4.0645604,0.023467869,1.4099052,-3.5060534,-2.2228365,1.8989613,-1.5543486,2.655292,4.0723634,1.6932111,-0.5463592
0.8171197,-1.6215773,1.2854425,1.1744266,1.6183295,-1.8820529,-0.09421305,-2.3635006,-0.5659727,-0.26514822,1.3375492,1.0748817,-1.5505757,1.3111551,2.2871308,1.1423731,-1.8590399,-1.5134828,2.2963374,0.28090513,2.059273,0.84535336,-0.6129328,2.8602915,1.2417903,-1.0856346,-0.3424392,-0.23747927,0.3459266,1.7816374
0.92970055,-1.9368985,1.4920793,1.3943801,1.6702393,-2.2146642,0.2648139,-2.8639083,-0.49869615,-0.48833886,1.5722625,1.1670876,-1.8666158,1.5632702,2.4779043,1.3201051,-2.0221238,-1.695749,2.618603,0.43303862,2.2719603,0.8962834,-0.74654216,3.1890678,1.4326166,-1.2587584,-0.44543865,-0.059624713,0.39977825,1.7015351
-1.3586626,-0.5916984,3.126945,2.4603105,0.94144535,-1.8570828,2.9660761,-2.6961515,-2.919656,-0.6898989,2.2257447,2.2965066,-3.0742748,2.3235912,2.3509264,2.016579,0.61257017,-0.91672075,1.4748237,4.120303,0.30913427,1.3758144,-3.3077745,-1.763864,1.8033189,-1.5009148,2.6434312,3.9399786,1.9212728,-0.6354331
1.7052652,-1.1170508,2.1455526,0.8656206,1.833168,-2.0542428,-2.3598585,-0.66341054,-1.6619086,1.5539443,2.4667861,2.495171,-1.4822719,1.8898985,1.2700757,0.5384544,-0.38000602,-0.35651207,2.2514932,1.5786715,-0.28713682,1.5690696,-1.689677,-1.069684,-1.0697408,-2.2464647,2.039204,1.8169192,3.6864252,-0.262654
0.95617056,-1.1312518,-0.1755648,0.745534,1.1861286,-0.83442754,-1.106742,-1.4799964,-1.6735454,1.724071,1.3058004,1.5617357,-1.3756218,1.2156669,1.9506972,-0.28528228,-0.5258408,-0.40702355,1.1601841,0.52014685,0.14411423,1.7580763,-0.95233095,-0.14450115,0.8217776,-1.2217638,0.598259,0.8482138,1.5850341,1.9527289
1.0448612,-1.219607,0.1091014,1.0708282,1.3229196,-0.83794236,-1.7344122,-1.256145,-1.7447968,2.13653,1.3796108,1.7889509,-1.4107447,1.6036396,1.8502042,0.014304087,-0.47281474,-0.64041185,1.2120845,0.6827878,-0.019521624,1.8369017,-1.1941512,-0.6840316,1.1598088,-1.6009111,0.83359647,1.3950231,1.8044555,1.8925539
1.5638471,-2.166166,1.202689,2.244567,2.661805,-2.2930584,-4.437578,-0.866314,-1.7125502,4.025934,2.5269184,2.6289659,-1.8008984,2.8710017,2.074677,1.0197622,-0.95269465,-1.9393214,1.1810274,1.4627692,0.4651155,2.0506713,-3.1458015,-1.4651651,2.0338922,-3.6345792,1.63765,2.4323492,3.317655,2.7614486
-1.8291103,-0.60396314,3.5671475,2.9422774,0.60486686,-1.5672002,3.4096313,-2.6962447,-3.2379198,-0.77020484,1.7849362,2.0827322,-3.2554133,2.2704248,2.1842575,2.721649,0.8660537,-1.0339875,1.1158323,4.4288735,0.059457175,1.5282776,-3.7258067,-2.1004167,2.2207782,-1.5393488,2.9767916,4.4434295,1.6490753,-0.570251
0.8669802,-1.6483175,0.7836493,0.976241,1.5681779,-1.7101808,-0.18566331,-2.4308915,-0.92087615,0.20549373,1.4176831,1.2537296,-1.569596,1.259063,2.3290744,0.7203326,-1.5449579,-1.1196237,2.2092974,0.33850962,1.8147436,1.177111,-0.5919456,2.3230674,0.95940757,-0.963432,-0.1944063,0.058435764,0.6935544,1.6810071
-1.5856917,-0.33186835,3.7785313,2.837388,0.4019947,-1.5248731,2.9285777,-2.6057305,-2.901291,-0.97732735,1.2144121,1.6153502,-2.953358,2.252905,1.654144,2.8901153,0.61048144,-1.2295055,1.0267982,4.0145206,0.15147665,1.42293,-3.8479972,-1.8171217,2.0074785,-1.4844415,2.7711341,3.9372795,1.1877186,-0.75565636
1.0230536,-1.3194077,0.9930821,1.0501182,1.3805035,-1.491292,-0.28668225,-2.2642577,-0.9606586,0.12974204,1.4798121,1.0491395,-1.4692366,1.1233296,1.8769244,0.75952256,-1.4016825,-1.1327004,1.9127138,0.36319566,1.3880539,1.0701092,-0.4864809,1.8123456,0.774444,-0.9296644,-0.033489868,0.17988008,0.7732576,1.3611729
-0.3559655,-0.6178924,2.2441316,1.6307569,1.2936447,-2.0192683,2.1209543,-2.6430714,-2.551946,-0.3208298,2.7457988,2.5571742,-2.7139328,1.6903477,2.1218674,0.7186277,0.28364763,0.01968199,2.0981226,3.5878863,0.6415522,1.5372193,-2.5428529,-1.553155,0.5489165,-1.5792387,2.2818842,3.351204,2.3549075,-0.5706345
1.5953426,-2.0486698,0.82925165,2.145451,2.4462924,-2.3421783,-4.2012606,-1.1854379,-1.8652805,4.0919447,2.555324,2.9484,-2.0152738,2.9761133,2.4561198,0.43749335,-0.9261064,-1.4775057,1.1134359,1.5206786,0.44895503,2.3638005,-3.2973862,-1.4761276,2.2268243,-3.6917624,1.6216619,2.630956,3.5330656,3.1384506
0.7006303,-1.3126402,0.3399626,0.72192085,1.3267887,-1.2385023,-0.6434866,-1.6564754,-1.0883707,0.8687404,0.89748216,0.98507667,-1.2116015,1.0183852,1.9163623,0.38754714,-1.206219,-1.0081236,1.4899127,0.19744343,1.1081593,1.1294155,-0.60986066,1.2924936,0.93851364,-0.8942818,0.15289874,0.23733038,0.9591259,1.7451715
-1.2594125,-0.35567227,2.9196754,2.178742,0.91702545,-1.535835,2.5311828,-2.2638624,-2.811107,-0.30286658,1.7412512,2.115931,-2.7305055,1.9451265,1.7966533,1.8916471,0.736803,-0.4835774,1.2694007,3.8334174,0.27198195,1.4775522,-3.0148978,-2.0650172,1.3933604,-1.4444449,2.5170834,3.831619,1.8712823,-0.5037005
1.3078923,-1.8357993,0.99323446,1.8592074,2.1921186,-1.8207302,-3.6266246,-0.8174484,-1.4769596,3.3083682,2.1217456,2.099061,-1.512964,2.2882051,1.7404106,0.9236554,-0.8634578,-1.794822,0.93446594,1.2823778,0.543945,1.664187,-2.5276217,-1.0304816,1.7354678,-2.9606574,1.4784935,2.0337472,2.6464345,2.1984758
-1.4685764,-0.5503264,3.1958578,2.658584,0.67441565,-1.6420705,2.9773414,-2.5917144,-2.902034,-0.74672794,1.9456561,2.1497722,-3.0041072,2.212948,2.1484125,2.3531492,0.7346257,-0.97817457,1.2060245,4.2054095,0.12204856,1.372149,-3.507238,-1.950486,1.9540125,-1.4501711,2.693398,4.015758,1.7252395,-0.48613918
0.9544945,-1.0033245,0.0014784187,1.0201607,1.1120231,-1.0169588,-1.3490874,-1.6446886,-2.0270052,2.2177792,1.8575642,1.8319716,-1.6355042,1.4986084,1.9931908,-0.17681947,-0.32907963,-0.16393892,1.4245675,0.8707239,0.32051766,1.9959099,-1.1894994,-0.7760065,1.1102396,-1.5922074,0.8460437,1.4364245,2.102881,2.334258
0.9120607,-1.6891133,0.7071936,0.9876945,1.5899509,-1.775281,-0.5193263,-2.3570452,-0.8858057,0.42218778,1.3630135,1.2293139,-1.5685279,1.2734704,2.4066434,0.67381114,-1.5555785,-1.2086672,2.1498668,0.25294828,1.8108473,1.1609426,-0.5555398,2.246737,1.0309284,-1.0539119,-0.099127606,0.04085651,0.7673296,1.993006
1.9175985,-1.0734161,3.0884767,1.0210431,2.2299538,-2.598544,-3.123433,-0.16362232,-1.8935645,1.8343546,2.7651906,2.8541574,-1.4428136,2.456661,0.97304153,1.1469686,-0.35796016,-0.96934694,2.0456712,1.952173,-0.7701177,1.572094,-2.4238946,-1.8976243,-1.1216512,-2.8700638,2.5282142,2.2054045,4.2198124,-0.65822387
0.80713993,-0.9361892,-0.053764142,0.4414243,0.9563645,-0.715093,-0.7685393,-1.5234516,-1.5762112,1.3327993,1.0089567,1.0703272,-1.2531917,1.0563723,1.639741,-0.24822724,-0.65830743,-0.37869853,1.0948217,0.27327856,0.1491914,1.5215286,-0.65362656,0.16512921,0.8144445,-0.96766955,0.4851701,0.51449966,1.1247828,1.6643579
0.44727993,-0.6317389,2.7010374,1.2058884,1.2883713,-2.0376272,0.69688505,-2.2758403,-2.4646971,-0.024094418,2.6437044,2.6189687,-2.5051055,1.8038162,1.5687795,0.72534657,-0.008537472,-0.040732995,2.3168278,3.226171,0.7273519,1.5246148,-2.306254,-1.785144,-0.38731715,-1.9695781,2.3615487,2.8521445,2.7477846,-0.8039378
1.4885032,-1.9946764,0.7321558,1.9046293,2.1945224,-2.0834951,-3.85013,-1.098171,-1.8831556,3.6222095,2.2872477,2.637857,-1.7464828,2.6619606,2.3108647,0.31152743,-0.76643836,-1.3260624,1.2121215,1.3313603,0.3136168,2.1748672,-2.7075193,-1.2596447,1.9595778,-3.1924343,1.3378383,2.3750587,3.1709409,2.871594
0.81923634,-1.3961042,0.7588027,1.2332814,1.5770172,-1.1553452,-2.4653287,-0.7524445,-1.3717837,2.2495756,1.4043657,1.2448249,-1.1264045,1.630434,1.3282478,0.7496486,-0.94459486,-1.4753637,0.55398834,0.8667059,0.44722778,1.2122096,-1.5614436,-0.46490937,1.5249714,-2.036836,1.0263886,1.297437,1.5099454,1.6371591
-0.80836135,-0.930727,2.4316425,1.7935498,1.1408165,-2.0909276,2.6454797,-2.9440207,-2.4919708,-0.7019545,2.8724847,2.55427,-3.0180893,2.0591223,2.5589206,0.9931346,0.14890267,-0.43016133,2.10625,3.8444638,0.54215324,1.2549036,-2.776819,-1.1933378,1.2647412,-1.4149961,2.4281087,3.3308752,2.0623517,-0.6523053
-1.3415724,-0.4576708,3.4318464,2.5216215,0.43380564,-1.4286114,2.6256886,-2.340814,-2.7731192,-0.66010046,1.1884749,1.7209675,-2.7906024,2.1227298,1.579699,2.5636969,0.6668885,-0.9234817,0.9448858,3.7260385,0.19047949,1.3895775,-3.4110272,-1.8041613,1.7674388,-1.413999,2.5695667,3.7597468,1.3619614,-0.7414238
-0.99578357,-0.4923313,2.382136,1.9469564,0.90766674,-1.4876716,2.3622463,-2.1904316,-2.6032755,-0.124265924,2.1028724,2.1737528,-2.638089,1.8392229,2.0103433,1.4927773,0.7024493,-0.22310013,1.3129053,3.623599,0.3859067,1.4104635,-2.784031,-1.9763064,1.2749469,-1.3661096,2.3805075,3.5768108,1.9686961,-0.30559608
1.721572,-0.7918303,3.0649905,0.8063816,2.060985,-2.510845,-2.6390524,-0.2615506,-1.824332,1.1583134,2.5532088,2.4389017,-1.4000764,1.9336897,0.7027806,1.3593935,-0.41180256,-1.0080161,1.961772,1.91078,-0.6282096,1.151035,-2.1394038,-1.5200908,-1.4483285,-2.7017124,2.3813393,1.7944498,3.7790904,-0.979821
0.9622671,-1.6484146,1.1401067,1.2417135,1.6709437,-1.8602316,-0.30043373,-2.2918124,-0.8846064,0.009187568,1.4258416,1.094755,-1.3929684,1.2888658,2.2774148,1.2413836,-1.8870661,-1.598407,2.050845,0.37163818,1.8101237,0.97845435,-0.7150582,2.602618,1.3810847,-1.1437546,-0.13917238,-0.1927907,0.48950744,1.8336974
1.3237097,-1.8795185,1.0101955,2.0490808,2.392169,-1.8968189,-3.7938986,-0.84306407,-1.5126022,3.304089,2.189839,1.9931946,-1.5985296,2.3715162,1.6451015,1.076005,-1.082277,-2.0234668,1.047704,1.2431614,0.64750254,1.5854456,-2.6818247,-0.93781686,1.8033462,-3.1422963,1.4113505,1.9249678,2.4803014,2.2504947
1.1744264,-1.4684446,0.32421607,1.3868823,1.6136955,-1.3406373,-2.4761457,-1.1655121,-1.8153694,2.5900993,1.8192706,2.1120458,-1.5294623,1.9878919,1.9358149,-0.1327074,-0.31793913,-0.758708,0.9922358,1.1594114,0.23024602,1.7691567,-1.7870064,-1.1177027,1.4252872,-2.2589278,0.987467,1.9407178,2.457694,2.37215
1.5135485,-2.1199734,1.2761624,2.217454,2.6981068,-2.1834252,-4.4721127,-0.8960124,-1.7240052,4.015361,2.6149473,2.4894733,-1.8675346,2.8088107,1.8978066,1.2028358,-1.0851593,-2.2985902,1.0737841,1.552339,0.6406398,1.9290187,-3.199524,-1.3210635,2.1075664,-3.6294456,1.740416,2.3689942,3.0410182,2.5906868
-1.5892615,-0.5269965,3.4094474,2.7563334,0.5639311,-1.4869766,2.63696,-2.2136111,-2.9063354,-0.5213878,1.4706681,1.9061751,-2.9545217,2.1433258,1.6213427,2.7579033,0.8699466,-1.1152844,1.0030605,4.052718,0.061366044,1.5312215,-3.6077397,-2.1087809,1.8088033,-1.7054873,2.7266295,4.0332413,1.58432,-0.5093463
1.5985895,-0.7357158,3.1609664,0.76306766,1.8667443,-2.4058022,-2.4931393,-0.32105327,-1.5997884,0.9011359,2.4321845,2.1525395,-1.4426906,1.8561156,0.4757208,1.4541693,-0.49759644,-1.1588719,1.8593967,1.9133008,-0.37419835,0.9556675,-2.142412,-1.2638384,-1.360536,-2.5920362,2.2560225,1.5991428,3.4248881,-0.93444085
0.0628238,-0.54858196,1.6558168,1.3824115,1.4309614,-1.9311643,1.8495615,-2.428089,-2.6138632,0.06867294,3.265873,2.5772328,-2.7386758,1.7383995,2.2099268,0.18977576,0.52610135,0.33720505,2.4480317,3.684288,0.7422373,1.3646455,-2.2798023,-2.0772252,0.28392935,-1.5135721,2.1630013,3.23767,2.851431,-0.0344041
1.0014626,-2.088602,1.643424,1.4644519,1.9931785,-2.4251103,0.05688084,-3.064323,-0.64480233,-0.4692254,1.9184556,1.3235192,-2.0237117,1.653677,2.7483659,1.3859746,-2.2428913,-1.8838314,2.8587801,0.58692086,2.5378199,0.94237435,-0.83563733,3.5762932,1.5972064,-1.3050553,-0.3883285,-0.066640586,0.5288571,1.8191226
0.7950754,-1.2165561,0.5679631,0.7656431,1.2850866,-1.2613453,-0.56968606,-1.8202443,-0.97389114,0.52904886,0.97799945,0.92718565,-1.2197397,1.0510203,1.7869368,0.43835393,-1.2136176,-0.9091726,1.5163094,0.1908435,1.0733455,1.0860944,-0.4220857,1.5195832,0.6389171,-0.86406684,-0.008621782,0.080264926,0.68833774,1.4797072
-1.8714893,-0.38345703,4.0719333,3.1021843,0.49397916,-1.7665179,3.3803267,-2.90668,-3.158165,-1.2092302,1.474257,1.8300788,-3.2236052,2.5504913,2.0833678,3.1992962,0.68375075,-1.4031153,1.212037,4.377529,0.16423059,1.5189614,-4.1819787,-1.7707827,2.3863912,-1.5305772,2.9849226,4.4093704,1.3481798,-0.80113775
0.6014963,-0.9994159,0.78641796,0.7543899,1.0160108,-0.9844082,-0.59903544,-1.2076921,-0.7621499,0.22496039,0.7383765,0.50941163,-0.875403,0.8248751,1.0971237,0.6710154,-1.0840433,-1.1381862,0.91445017,0.2636419,0.9730996,0.58434504,-0.46373454,1.1644979,0.833405,-0.7680117,0.08561674,0.09556885,0.46598566,1.1958624
1.2068856,-1.8068976,1.0284573,1.9294183,2.2085695,-1.73685,-3.637364,-1.0201783,-1.6069956,3.3592572,2.37668,2.286676,-1.7192597,2.3052726,1.8726926,0.9457574,-0.9752933,-1.9082797,1.0067883,1.34552,0.7455131,1.7642717,-2.5419712,-0.97037375,1.9883976,-3.0565748,1.5293531,2.0373049,2.488321,2.369286
0.76202184,-1.0527585,-0.07705748,0.4051206,0.9202116,-0.8079641,-0.70854497,-1.694674,-1.6082432,1.3214545,0.9348315,1.0840404,-1.3769631,1.1266471,1.8013815,-0.3799821,-0.70507514,-0.37160397,1.213948,0.10854926,0.32248873,1.625128,-0.58567685,0.28522962,0.85937434,-1.1481289,0.4159279,0.5123222,1.1934417,1.8153989
-1.0829493,-0.60541975,2.2516618,2.043054,0.9781405,-1.5399109,2.5682235,-2.1990247,-2.7571044,-0.18321352,2.325591,2.3740196,-2.826739,1.9103498,2.1198251,1.3749938,0.8098998,-0.32077906,1.4317591,3.7576828,0.39515835,1.3862679,-2.7143195,-1.9248416,1.3948412,-1.4685602,2.3711712,3.6130672,2.2094274,-0.29933578
1.6622143,-0.756318,3.0323582,0.83983123,2.1378875,-2.4508204,-2.731559,-0.16119854,-1.7794169,1.1682757,2.5557053,2.3296907,-1.3496437,1.9192479,0.55968547,1.5110633,-0.542004,-1.26,1.7361915,1.7951803,-0.5667432,0.9800104,-2.3326652,-1.2909148,-1.2936033,-2.7895584,2.2793198,1.7792565,3.6828227,-1.0155035
1.584667,-2.1844678,1.3309226,2.2557595,2.7349753,-2.3267746,-4.769063,-0.8087244,-1.6402202,4.1952934,2.689869,2.7038956,-1.7678672,3.0509577,2.133927,1.0526637,-1.0293605,-2.0770128,1.1817468,1.5878351,0.5672082,2.0144677,-3.296391,-1.4589849,2.0052238,-3.73771,1.8035991,2.4798334,3.3609624,2.7709856
-1.7184182,-0.7159907,3.2936163,2.7442,0.712667,-1.730453,3.3376455,-2.893342,-2.9561346,-0.88384044,2.1356971,2.2370386,-3.1724682,2.3668752,2.4978442,2.3963182,0.7095124,-1.0526352,1.3082035,4.4278626,0.16036117,1.3668957,-3.660874,-1.7760408,2.2467327,-1.413292,2.865011,4.2279825,1.7523453,-0.5719028
1.0813053,-1.8260899,0.8540623,1.8380377,2.1045623,-1.6016011,-3.411791,-0.7848876,-1.3954885,3.0090208,2.067813,1.7733815,-1.5004487,2.023513,1.735189,0.9662725,-1.0881833,-1.8983026,0.74240476,1.1908748,0.7166946,1.4706702,-2.3181648,-0.50713897,1.8914604,-2.7702496,1.3379105,1.821268,2.1099873,2.2611926
0.6509612,-1.2390274,0.19340609,0.7331879,1.1589266,-0.8434174,-1.3853066,-1.0918715,-1.0431305,1.3592398,0.9264277,1.0361114,-1.0443945,1.1254798,1.4619493,0.20959796,-0.8096943,-0.8893875,0.7166085,0.4142194,0.4467875,1.1144557,-0.81347054,0.31333262,1.0774353,-1.2246519,0.62932056,0.699688,1.1179492,1.6712456
0.6660081,-1.4230466,0.3488909,0.60851395,1.2904384,-1.3685337,-0.561927,-1.9825015,-1.0455143,0.7026007,1.188877,1.1009711,-1.4400945,1.1320899,2.0708241,0.20114493,-1.1584867,-0.80135244,1.7451313,0.15077297,1.2133162,1.2205048,-0.5563905,1.5153784,0.91921806,-0.92221755,0.06821397,0.17682117,0.999244,1.7093803
1.0512052,-1.3059396,0.28329653,1.3246534,1.4137411,-1.241977,-2.097567,-1.2149552,-1.5708423,2.421335,1.6405108,1.8442459,-1.5274954,1.6983713,1.9492687,0.005825978,-0.5709511,-0.847954,1.0914184,0.9309699,0.43549085,1.8011558,-1.4719644,-0.6902205,1.5936859,-2.0331235,0.9679829,1.5718379,1.9734309,2.330285
0.8074883,-2.0345364,2.0157933,1.5644078,1.91701,-2.7186747,0.49809045,-3.3753097,-0.93566823,-0.8343959,2.1161568,1.529314,-2.228582,1.8585031,2.9824643,1.5343972,-2.3185813,-1.8900828,3.1201248,0.75624466,2.5734181,1.1666012,-1.0165015,3.550456,1.7802272,-1.4201872,-0.27117765,0.091691636,0.5210532,1.7000437
0.89040136,-1.9260881,1.3043272,1.250726,1.7804337,-2.192267,0.05252292,-2.8617737,-0.66272557,-0.28319973,1.6503979,1.2957504,-1.8444738,1.4421084,2.7031765,1.0524068,-1.903866,-1.4394033,2.6046765,0.31251812,2.292131,1.034605,-0.66337454,3.100521,1.2273409,-1.1649889,-0.47156546,-0.03002671,0.6586454,1.7039144
1.0619268,-1.643037,1.169956,1.2932403,1.6717253,-1.7805153,-0.93626004,-2.082022,-0.7937879,0.3950036,1.5287453,1.0058059,-1.4349887,1.3535546,2.0802617,1.0555716,-1.8447362,-1.6519514,1.8015492,0.38078687,1.7242008,0.77424073,-0.7132889,2.2098808,1.130256,-1.2372211,0.06724432,0.01767809,0.7412164,1.9438579
0.97566074,-1.8409299,1.2454112,1.2688594,1.7388719,-2.1199014,0.15232563,-2.9295776,-0.5964751,-0.33193043,1.6550102,1.1985319,-1.8206838,1.4384383,2.623055,1.0716355,-1.9155135,-1.5275563,2.6497025,0.38682616,2.213181,1.0337514,-0.6674106,3.1217227,1.1739672,-1.1556156,-0.46711984,-0.10287124,0.49796003,1.8294933
1.8984188,-1.0741203,2.8773384,0.78107136,2.0003905,-2.4511447,-2.8264103,-0.36030027,-1.6383593,1.5761743,2.7938108,2.7698536,-1.4171896,2.0762508,1.1235541,0.8049005,-0.5107057,-0.6240165,2.2770452,1.7003076,-0.34790838,1.3909883,-2.0741186,-1.4051406,-1.4235644,-2.5935707,2.386532,1.8464612,4.1000977,-0.59241426
0.9643487,-1.6942366,0.61504877,1.6035627,1.6959298,-1.48507,-2.5874078,-1.5186903,-1.1983743,2.2502208,1.8100224,1.7545662,-1.5774548,1.5365422,1.7466215,0.339467,-1.0988916,-1.6968035,1.112551,0.99715257,1.0926859,1.3511552,-1.5099554,0.17498156,1.6755376,-2.074396,0.81635284,1.2469674,1.8121282,2.4524639
-1.2308857,-0.5144177,2.8547359,2.2297633,0.8561528,-1.6914659,2.666598,-2.3686876,-2.8251119,-0.35978562,2.0620246,2.1965733,-2.94763,2.0920472,2.0854015,1.9071734,0.7871121,-0.60051507,1.3466108,3.958858,0.16339466,1.3298048,-3.1217878,-2.0282264,1.6178089,-1.4959781,2.509185,3.9162269,1.9899104,-0.45397916
1.894809,-2.5383298,1.3954917,2.6216593,2.989222,-2.825314,-5.2706747,-1.0479659,-2.0380905,4.7813625,3.1337924,3.424016,-2.2156742,3.558137,2.6706972,0.94854236,-1.0109087,-2.0577626,1.5574191,1.7406846,0.4666159,2.5560336,-3.761526,-1.8653065,2.3940382,-4.4356165,1.9884467,3.02617,4.026532,3.479959
-0.30511925,-1.2152677,2.1585956,1.3448092,1.1653311,-2.5413315,2.4767513,-3.1909523,-2.0407913,-0.9323517,3.2065132,2.4773092,-3.0212102,1.9296579,2.7467885,0.31416625,-0.385906,-0.356536,2.8798347,3.6246161,0.55099916,1.0334058,-2.675949,-0.49778253,0.90277016,-1.2528173,2.2226624,2.7914243,2.1378417,-0.84195685
-1.9784689,-0.52474684,4.0343113,3.469545,0.4183997,-1.7067136,3.4549906,-2.800812,-3.364562,-1.0138005,1.4424286,1.958771,-3.433885,2.634591,2.1388369,3.2965136,0.9229731,-1.4989417,1.0154283,4.5762377,0.04355275,1.6917903,-4.3021946,-2.2681427,2.5295582,-1.7668524,3.102552,4.824389,1.4660432,-0.67404
0.67216146,-1.1731406,0.104581535,0.8269739,1.1893091,-0.7455956,-1.5564395,-1.0930347,-1.3710022,1.7016487,1.0541513,1.3234297,-1.1515015,1.260081,1.4957554,0.27946064,-0.712646,-1.0490683,0.73624873,0.62020487,0.29270732,1.4284939,-0.90477264,-0.14719813,1.1125503,-1.2791896,0.7478955,0.96858704,1.2065878,1.6881422
0.78692114,-1.0366029,0.043206714,1.0012071,1.0013787,-0.6553003,-0.6147568,-1.6370016,-1.2585024,1.3091704,1.1700308,1.2336963,-1.3078392,1.0394869,1.7070849,0.09770243,-0.5777919,-0.75394195,1.3797226,0.50915146,0.89039636,1.3724772,-0.6095328,0.22116679,1.017786,-0.8055504,0.39766836,0.62531245,1.1854119,1.8562605
0.8623228,-1.0734191,-0.04628008,0.5522347,1.009089,-0.7209866,-0.9231057,-1.3741531,-1.5281029,1.5414969,0.8997791,1.1991117,-1.3440344,1.115742,1.6275582,-0.2874685,-0.56512386,-0.45513284,1.0820568,0.21472794,0.12137587,1.6349951,-0.7046052,-0.041161,0.9224568,-1.1513069,0.5329133,0.708587,1.3486326,1.7433856
-0.9484403,-0.7615783,2.5753198,1.9244833,1.1842806,-2.024387,2.8481827,-2.9164906,-2.7458713,-0.62797356,2.7740197,2.570064,-3.062104,2.0156555,2.477201,1.1178093,0.38625818,-0.41668975,1.9653058,4.059026,0.43681598,1.3917307,-2.964841,-1.50823,1.3326576,-1.4287941,2.558168,3.646225,2.1827831,-0.6363828
-1.6552656,-0.50335836,3.3750672,2.786949,0.49832118,-1.4751136,2.996567,-2.2995958,-2.9944181,-0.6660934,1.4595053,1.8357422,-3.0124834,2.1175587,1.8389018,2.6663933,0.8789393,-0.981202,0.9467842,4.0526905,-0.017822303,1.4728379,-3.558885,-2.0952325,1.99265,-1.4857435,2.6888452,4.1724944,1.4874281,-0.64251447
1.4647703,-1.8324189,0.85959053,1.9717379,2.1430879,-2.0532193,-3.5503535,-1.0732149,-1.5576797,3.2064285,2.3540127,2.571279,-1.7869067,2.5308235,2.223729,0.3846913,-0.7565268,-1.2851483,1.2485328,1.3159795,0.48988983,2.0365837,-2.6373494,-1.2118533,1.7301981,-3.0502844,1.4005508,2.261708,3.1101773,2.689866
0.9614571,-1.9567149,1.5602555,1.5455859,1.8113325,-2.4111528,0.36360615,-3.1550026,-0.6381321,-0.5249022,1.8589982,1.4037097,-1.9794506,1.5995395,2.7843528,1.236774,-2.0851948,-1.6653297,2.959482,0.4584134,2.3477938,1.0657109,-0.8359897,3.2795334,1.3769788,-1.2266535,-0.4464132,-0.036748372,0.66783595,1.6997013
1.0902483,-1.5631994,0.14677852,1.248486,1.3751204,-1.3513665,-1.5100319,-1.9693855,-1.0722064,1.4992582,2.1472766,1.9097745,-1.7167699,1.4095263,2.2580965,-0.05201158,-1.4656893,-0.91946816,1.9720173,0.7460958,1.6269135,1.6246066,-1.3899843,0.8295175,0.8492203,-1.9444221,0.6523497,0.69076157,1.9078116,2.4322875
-1.7389123,-0.652115,3.2981367,2.7637486,0.7236193,-1.6670711,3.3685198,-2.7606883,-3.0408967,-0.73360085,2.0316854,2.205807,-3.1427493,2.2934606,2.4671693,2.4661336,0.8246832,-0.97532177,1.2878819,4.340163,0.0600461,1.4311085,-3.5920224,-1.959946,2.2097507,-1.5072315,2.8454657,4.320773,1.7951727,-0.47455058
1.3913639,-2.1523323,1.1790695,2.2654788,2.5367064,-2.081661,-4.255912,-1.0077904,-1.6152598,3.7819824,2.5579662,2.3310175,-1.7973365,2.6193538,2.0359912,1.070873,-1.1191466,-2.1334715,1.1035165,1.4749724,0.7545017,1.8102844,-2.9274628,-0.99650574,2.0865428,-3.3546834,1.5896246,2.232222,2.9424107,2.7677007
-1.7218431,-0.614681,3.5431633,2.8092358,0.5737517,-1.5916479,3.3122382,-2.7841916,-3.0436354,-0.78295076,1.6979002,1.9741542,-3.1535568,2.3276534,2.2758946,2.6697495,0.6662929,-1.0987368,1.1793442,4.2923346,0.10531416,1.4281986,-3.72244,-1.8835995,2.3149014,-1.4707506,2.8520942,4.29654,1.478344,-0.49084163
0.8875752,-1.2042447,0.014391702,0.7617022,1.1133052,-0.8660196,-1.3623744,-1.283447,-1.770216,1.9609063,1.2050313,1.5431622,-1.3962965,1.3541784,1.7280877,-0.18930015,-0.4653818,-0.42811453,1.0424464,0.5326592,0.075988024,1.7589949,-1.0729507,-0.48448634,1.198617,-1.4135252,0.7496057,1.2358983,1.7445209,1.9536241
0.8373449,-1.0502381,0.0985944,0.763187,1.1430774,-0.83089286,-1.585274,-1.0834417,-1.5416965,1.8240688,1.1118007,1.3897352,-1.2279627,1.4394011,1.4678831,-0.03401693,-0.51691175,-0.69977534,0.78337246,0.56487626,0.06656574,1.4973545,-1.1357713,-0.3665681,1.1847541,-1.4617229,0.7008444,1.2166971,1.5015033,1.7257222
