0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-3.082385,1.4145668,-0.17354523,2.7699938,1.9429436,-2.2305973,-5.3252926,2.4662318,3.6905375,4.2204876,-3.250453,3.341639,4.375305,-2.5612264,-5.431505,2.8326292,1.8842914,-3.362132,3.3755822,-4.710506
2.8652585,0.71376824,3.0348754,6.3664036,2.932572,-3.9865584,-0.5918901,2.5942514,-2.1381013,1.694829,-4.613471,3.5968366,1.8650432,-5.9613056,-0.7962482,-5.3908944,4.8641834,-2.385448,3.260491,-2.7050898
-3.1284852,1.2567012,-0.14709775,3.0196428,1.8221871,-2.1925898,-5.5424843,2.5471625,3.7911139,4.3455667,-3.4331584,3.2103975,4.513346,-2.846033,-5.716758,2.9851134,1.8892059,-3.6941113,3.3067575,-4.945838
0.395079,1.514477,2.681193,-0.020008564,1.8275534,-1.392852,-2.6827211,-3.7237911,-0.12990075,3.0994272,-0.9933316,2.7132788,-0.745135,-1.5070802,-1.4208313,-2.5885005,3.9889543,-1.4663962,1.9183583,-1.4060225
0.5654696,-0.08096872,2.5301476,2.8277276,-0.025934964,-2.3281846,-0.33199692,0.88177097,-0.530129,1.91262,-2.7213192,2.16323,-0.20936155,-3.3326664,-1.3415352,-4.126734,3.3529637,-3.0546217,1.8290751,-0.36653754
0.5470286,1.1596084,1.8614393,0.13700652,1.2604263,-1.1703725,-1.6837599,-2.21343,-0.0759665,2.5260391,-0.81330043,1.9985145,-0.5957985,-1.4414437,-0.903528,-2.1448982,3.0095599,-1.1356444,1.488248,-0.83378756
-0.27090144,0.3999776,2.0178432,0.9925445,0.58103967,-1.7971013,-1.2873801,-1.6088243,-0.2975587,2.0621784,-1.6504154,2.454309,-0.5774032,-1.723262,-1.5883392,-2.8122306,2.8418775,-2.407432,1.3881966,-0.109014794
-2.7985835,0.9525079,-0.0861486,2.9597392,1.9798913,-2.3851128,-5.0138826,2.61166,3.1895227,3.7374892,-3.2060547,3.1373806,4.215868,-2.583197,-4.924889,2.414812,2.1485565,-3.4221468,3.257029,-4.398253
-2.215987,0.5287489,0.24597503,3.3770616,1.9718863,-2.189362,-4.141829,2.5631657,2.803767,3.301682,-3.131754,2.6041389,3.8376718,-2.9712853,-4.133814,1.5296539,2.3707435,-3.199381,2.8732958,-4.2277284
3.409711,0.88603735,3.5619678,7.1851935,3.562794,-4.515838,-0.6892894,2.869722,-2.5441303,1.9536798,-5.1836786,4.142164,2.1879077,-6.8826094,-0.758035,-5.9915533,5.6872907,-2.5315678,3.8083768,-3.2548292
-1.0374506,-0.06981486,1.5734942,-0.27912784,-1.2008933,-0.21093892,-1.5032063,0.7522199,2.0586705,2.0836596,-2.0097296,1.3272846,0.49269766,-1.3259752,-2.3899033,-0.33582982,1.3577086,-2.3325043,1.6063719,-1.1538134
1.1597226,1.0511917,2.414312,2.1415722,1.9287999,-2.0676994,-1.4610584,-0.654534,-0.8014871,1.3290708,-2.7803874,3.5470223,0.40992093,-2.5502474,-0.86302793,-3.811695,3.0711396,-1.5924057,1.9580355,-0.91507983
2.6401772,0.7203921,3.034636,5.7457843,2.44395,-3.6521378,-0.40592214,2.3299353,-1.8006991,1.5392504,-4.29716,3.3318372,1.3715538,-5.5900936,-0.8522346,-5.25474,4.4628615,-2.310575,2.9152377,-2.2452657
1.2228637,2.5856032,3.1932697,-1.6184543,2.6087961,-0.24386936,-2.346435,-0.18277061,2.8958373,2.1021333,-2.5127,3.2101984,0.8594938,-2.0390768,-0.16956083,-0.8885437,2.6832068,0.84225094,3.6860585,-2.3696566
0.62890327,1.4478831,2.8941998,-0.15145698,1.9699576,-1.4811612,-2.7588081,-3.7247455,-0.06156674,3.0286546,-1.1274192,2.865993,-0.6247027,-1.5282573,-1.2047416,-2.6780603,4.0761547,-1.2789359,2.100454,-1.5278028
0.75826323,1.4067552,2.5489907,0.30748928,1.8929186,-1.4679337,-2.441564,-3.309462,-0.3050441,2.747931,-0.9104084,2.6506114,-0.5787053,-1.6087768,-1.0918888,-2.6321187,3.7586622,-1.1495922,1.8639759,-1.4636319
-1.453608,0.14996894,0.84871864,0.55926216,-0.46139067,-0.51668894,-2.3912597,1.029994,2.2814732,2.2494125,-2.1257205,1.3017725,1.4941084,-1.3788438,-2.7990608,0.97492313,0.9531565,-2.216729,1.5891236,-2.1191154
-0.959603,0.21564421,0.9333987,1.3446486,0.14436777,-0.78293884,-2.258087,1.5918465,2.0265646,1.8883669,-2.182772,1.215113,2.029132,-1.8853116,-2.4470675,0.674528,0.9890254,-2.1578684,1.5007812,-2.1646962
-3.265317,1.7598602,-0.07095782,3.0312052,2.6064272,-2.781164,-5.8687515,2.9212127,4.17061,4.549299,-3.4489133,3.8935022,5.0476065,-2.7704759,-5.5834837,2.992962,2.1770284,-3.4574776,4.024303,-5.0768824
-1.1633838,-0.089581825,1.1960995,0.44620374,-0.82248056,-0.40783495,-1.8723431,1.3198051,2.085146,2.0209436,-2.0023932,1.1243873,1.099602,-1.4655862,-2.408499,0.3377342,1.0071287,-2.2416174,1.3820275,-1.7509122
2.6893287,0.69781286,3.066513,5.843007,2.7981381,-3.8004842,-0.6562959,2.392516,-1.8922014,1.5715828,-4.468151,3.6265469,1.7694833,-5.6484594,-0.6657511,-5.0860715,4.778305,-2.1573937,3.1857042,-2.6583414
1.6201313,0.7753352,2.447101,3.4828577,1.7315259,-2.591759,-0.7022352,0.7480401,-1.4140811,1.3163905,-3.216184,3.0737786,0.70452875,-3.426443,-0.72993624,-4.156254,3.2294,-1.7966404,1.9818666,-1.2019129
-0.068431154,0.83086336,2.1214914,0.8560704,1.0391568,-1.8158484,-1.6818792,-1.8059901,-0.15799391,1.7725755,-1.8630589,2.8536196,-0.28473672,-1.4076313,-1.5101993,-2.8809562,2.6599724,-2.1047497,1.3319576,-0.26978648
0.56284064,1.3282824,2.7925553,0.14993903,1.8124816,-1.5441763,-2.4888244,-3.4194465,-0.16357398,2.8794188,-1.1785367,2.950049,-0.6609481,-1.628294,-1.4506915,-2.7506948,3.9879534,-1.5554855,1.9737047,-1.2449064
