0,1,2,3,4,5,6,7,8,9
-0.21580613,2.2127185,2.8826246,-2.228367,2.4257703,1.1304979,2.90631,0.23899788,0.9982287,-0.9444753
-0.84458196,3.275729,4.2484407,-3.4273107,3.666168,1.8656373,4.5000343,0.18379664,0.56291986,-1.194357
-0.077331886,1.609324,2.220563,-3.2092805,1.9958874,3.3205504,1.8450662,2.6290312,4.0077047,-4.3054123
0.021337122,1.2611873,2.102402,-2.5856166,1.6945474,2.5818107,1.9229708,2.154086,3.5046563,-3.44085
-0.6882984,3.4604392,4.7646394,-3.5960882,3.809665,1.9146413,4.9389577,0.3571901,0.77310497,-1.4943389
0.057887122,1.4867767,2.6278965,-2.5885007,1.9280246,2.3405657,2.4196851,2.0287633,3.5315206,-3.357554
3.2814584,2.7820091,2.9927962,-1.7380121,1.1245372,2.1785035,0.43663687,3.5033555,0.9587486,-2.236049
0.5317234,1.3158348,2.6135228,-2.0360277,1.1996199,1.7449304,2.2835965,1.622057,3.0320075,-2.467471
-0.12168963,1.8404357,2.957079,-2.4124095,2.263039,1.535236,2.9183054,1.0790577,2.6999547,-2.1649497
-0.5252928,3.1060028,4.179887,-3.1826122,3.2724931,1.7184006,4.337939,0.3686161,0.8146301,-1.3715822
4.6682067,4.666734,3.9734788,-2.3159711,2.561691,3.4473083,0.8058893,5.6553087,-0.31169248,-1.9619979
4.9214797,4.910391,4.102645,-2.3796482,2.588017,3.442774,0.7728143,5.9771576,-0.30143082,-2.137386
-0.43945342,2.006078,0.055524148,-2.3505125,1.4931835,2.3637102,-0.95499897,1.8907002,1.9167314,-2.6681893
-0.25566515,2.3680778,3.4772239,-2.576409,2.495551,1.246298,3.5539691,0.6945367,2.1005425,-1.9016229
-0.14205271,1.6888657,2.166233,-3.5360417,2.3318284,3.6354892,1.9989953,2.8312736,4.154251,-4.526826
-0.7254428,1.9171934,1.9562608,-4.0504208,2.7790034,3.983781,1.7567475,2.8722858,4.4397717,-4.9040546
-0.2344929,1.6783565,2.1439724,-3.4091241,2.2355127,3.35161,2.0339417,2.7112117,4.0516443,-4.272606
-0.0023670048,1.5383811,2.2490978,-3.119614,1.9830607,2.9505067,2.157259,2.5179763,3.8701353,-4.0161443
